09:54:20.826372,"['0.08', '-0.32', '9.62', '0.0', '0.5', '0.1']"
09:54:20.841349,"['0.09', '-0.32', '9.60', '0.1', '0.6', '0.1']"
09:54:20.851325,"['0.08', '-0.31', '9.61', '0.2', '0.6', '0.1']"
09:54:20.860406,"['0.08', '-0.32', '9.61', '0.2', '0.6', '0.1']"
09:54:20.871546,"['0.06', '-0.32', '9.59', '0.2', '0.6', '0.2']"
09:54:20.880587,"['0.08', '-0.31', '9.65', '0.0', '0.6', '0.2']"
09:54:20.887777,"['0.07', '-0.31', '9.61', '0.0', '0.6', '0.2']"
09:54:20.900292,"['0.06', '-0.33', '9.60', '0.1', '0.6', '0.1']"
09:54:20.908622,"['0.08', '-0.32', '9.62', '0.1', '0.6', '0.1']"




